feeder,percentage overhead,percentage transformers overloaded,percentage line length overloaded,risk factor
p11uhs3_1247--p11udt5601,82.4613,0.004464285714285714,2.0590151508929173,84.5247794366072
p6uhs1_1247--p6udt2026,82.5308,0.0,1.970006653727852,84.50080665372785
p11uhs5_1247--p11udt10882,82.2032,0.002857142857142857,2.293668660650985,84.49972580350811
p13uhs6_1247--p13udt20129,81.9529,0.0,2.5413809458964294,84.49428094589643
p11uhs1_1247--p11udt2934,82.3455,0.003676470588235294,2.0035698151904437,84.35274628577868
p22uhs3_1247--p22udt3289,81.70400000000001,0.0,2.610430887030349,84.31443088703035
p20uhs26_1247--p20udt12837,81.6631,0.0,2.630306711937177,84.29340671193718
p13uhs18_1247--p13udt21212,81.668,0.0,2.6090051843622177,84.27700518436222
p8uhs12_1247--p8udt12100,81.79339999999999,0.0028653295128939827,2.4336422014507666,84.22990753096366
p5uhs30_1247--p5udt23027,82.3983,0.0031446540880503146,1.8048529796430357,84.20629763373108
p23uhs0_1247--p23udt1152,81.53999999999999,0.0027247956403269754,2.602556543227145,84.14528133886748
p5uhs4_1247--p5udt26803,82.5755,0.0,1.5138335595764922,84.0893335595765
p19uhs10_1247--p19udt3911,81.613,0.0,2.47013025856831,84.0831302585683
p23uhs5_1247--p23udt9462,81.5141,0.0,2.465851864174559,83.97995186417455
p31uhs18_1247--p31udt6930,81.4776,0.0024096385542168677,2.4835859713222996,83.9635956098765
p7uhs1_1247--p7udt7403,81.7622,0.0,2.1998161470837574,83.96201614708376
p9uhs21_1247--p9udt16485,81.87819999999999,0.0,2.06625519460307,83.94445519460307
p8uhs0_1247--p8udt3794,81.5314,0.0,2.407472697284909,83.93887269728492
p13uhs27_1247--p13udt31001,81.422,0.006134969325153374,2.4962339923957066,83.92436896172086
p9uhs11_1247--p9udt8736,81.701,0.0,2.2122041278868805,83.91320412788687
p13uhs4_1247--p13udt13674,81.5107,0.002506265664160401,2.393963779047672,83.90717004471183
p31uhs12_1247--p31udt12464,81.0885,0.0,2.789213988965811,83.87771398896581
p5uhs22_1247--p5udt9295,81.7598,0.005917159763313609,2.0920844378390666,83.85780159760237
p20uhs7_1247--p20udt10378,81.2373,0.001937984496124031,2.587165747557061,83.8264037320532
p20uhs11_1247--p20udt12107,81.4662,0.006622516556291391,2.328720614734686,83.80154313129098
p3uhs1_1247--p3udt5723,81.1464,0.0,2.5970455842279385,83.74344558422794
p2uhs11_1247--p2udt2578,81.1104,0.0021231422505307855,2.6249382886279506,83.73746143087847
p9uhs6_1247--p9udt16297,81.2169,0.002631578947368421,2.4760974032832506,83.69562898223062
p31uhs5_1247--p31udt6073,81.5074,0.0,2.1852556290473024,83.69265562904731
p19uhs11_1247--p19udt10594,81.20660000000001,0.0,2.4850064437669186,83.69160644376693
p15uhs6_1247--p15udt23299,81.0457,0.0,2.6371755669107233,83.68287556691072
p14uhs7_1247--p14udt25155,80.5598,0.0,3.0315081743073513,83.59130817430734
p23uhs6_1247--p23udt14542,81.2476,0.0,2.339236880474851,83.58683688047486
p5uhs13_1247--p5udt13083,81.1484,0.0,2.3489094760782345,83.49730947607823
p5uhs25_1247--p5udt26566,81.4038,0.0025188916876574307,2.084028933584543,83.49034782527221
p12uhs3_1247--p12udt10078,81.1527,0.0,2.330547467285511,83.48324746728551
p19uhs9_1247--p19udt4811,81.2074,0.005681818181818182,2.2197263568408174,83.43280817502264
p6uhs0_1247--p6udt1717,81.4536,0.0,1.8387424656749345,83.29234246567493
p5uhs9_1247--p5udt32895,80.7693,0.0,2.5207040782472334,83.29000407824724
p9uhs14_1247--p9udt1291,81.03,0.0,2.2506836918016484,83.28068369180166
p13uhs32_1247--p13udt3544,80.7804,0.0,2.475431864489617,83.25583186448962
p8uhs9_1247--p8udt7980,80.8528,0.0,2.399066821210215,83.25186682121021
p16uhs10_1247--p16umv65,80.7638,0.0,2.4877240516163557,83.25152405161636
p1uhs3_1247--p1udt1696,81.8066,0.0,1.4405308310258995,83.2471308310259
p3uhs6_1247--p3udt11241,80.5158,0.0,2.724532415618986,83.24033241561898
p19uhs0_1247--p19udt10884,80.5812,0.002688172043010753,2.570345604196013,83.15423377623901
p5uhs9_1247--p5udt13723,80.7462,0.0,2.3766505285694093,83.12285052856942
p20uhs13_1247--p20udt18636,80.5824,0.0,2.5265900721746464,83.10899007217465
p13uhs17_1247--p13udt7025,80.498,0.002336448598130841,2.4685289104364405,82.96886535903458
p5uhs2_1247--p5udt16081,80.8049,0.0,2.1517336342097844,82.9566336342098
p16uhs1_1247--p16udt1881,80.0754,0.0,2.78092530469762,82.85632530469762
p20uhs15_1247--p20udt14278,80.14189999999999,0.0,2.671303998148651,82.81320399814864
p2uhs6_1247--p2udt10291,80.4642,0.003289473684210526,2.341979435582164,82.80946890926637
p31uhs11_1247--p31udt7843,80.2448,0.0017667844522968198,2.5317282578236098,82.77829504227591
p25uhs4_1247--p25udt4937,79.7604,0.0056657223796034,2.978676091612792,82.7447418139924
p20uhs15_1247--p20udt14289,80.514,0.0,2.222360749274449,82.73636074927444
p20uhs14_1247--p20udt16297,80.4657,0.0,2.2609631082054125,82.72666310820541
p14uhs6_1247--p14udt23411,80.1083,0.0,2.6089700391396633,82.71727003913966
p20uhs10_1247--p20udt9848,80.0238,0.0,2.6906243054774985,82.7144243054775
p2uhs14_1247--p2udt9594,80.2718,0.0033112582781456954,2.4093891988044316,82.68450045708258
p5uhs28_1247--p5udt1281,80.7723,0.0,1.7526470185167826,82.52494701851678
p3uhs7_1247--p3udt10463,79.91460000000001,0.0,2.5702072187654736,82.48480721876548
p19uhs6_1247--p19udt9222,80.1129,0.002127659574468085,2.3593133579253283,82.4743410174998
p30uhs7_1247--p30udt8555,79.7041,0.0,2.7358424093087588,82.43994240930876
p20uhs12_1247--p20udt8726,79.8312,0.0022988505747126436,2.605029356206231,82.43852820678094
p8uhs15_1247--p8udt5983,80.1501,0.0,2.2874245420654726,82.43752454206546
p8uhs15_1247--p8udt6007,80.0338,0.0,2.39641444393877,82.43021444393877
p5uhs12_1247--p5udt18836,80.2368,0.0,2.172601438677333,82.40940143867734
p26uhs8_1247--p26udt5396,79.8611,0.0,2.506849331291035,82.36794933129103
p19uhs15_1247--p19udt8687,79.6567,0.005474452554744526,2.649228956720212,82.31140340927496
p11uhs7_1247--p11udt4040,80.3358,0.0033003300330033004,1.9326027303024529,82.27170306033545
p5uhs11_1247--p5udt34534,80.0935,0.0,2.055166705480699,82.14866670548071
p2uhs11_1247--p2udt65,79.5313,0.004866180048661801,2.5541693543448902,82.09033553439356
p14uhs15_1247--p14udt2636,79.458,0.0,2.630915568042813,82.08891556804281
p7uhs4_1247--p7udt1935,80.05590000000001,0.0,2.0177224385452286,82.07362243854524
p20uhs9_1247--p20udt5920,79.732,0.0,2.328770557473768,82.06077055747377
p23uhs13_1247--p23udt17672,79.1619,0.0024154589371980675,2.880198758532994,82.0445142174702
p30uhs10_1247--p30udt9914,79.2622,0.0015313935681470138,2.779482677700484,82.04321407126864
p6uhs2_1247--p6udt4255,79.9587,0.0,2.0791923901430684,82.03789239014306
p5uhs18_1247--p5udt35488,79.8977,0.0,2.058092564256567,81.95579256425657
p9uhs8_1247--p9udt15818,79.3502,0.0,2.562749657085073,81.91294965708508
p23uhs2_1247--p23udt1744,79.5002,0.0023094688221709007,2.3655871227647958,81.86809659158698
p5uhs13_1247--p5udt17362,79.7836,0.0,2.0763868440282507,81.85998684402826
p20uhs15_1247--p20udt12728,78.8688,0.0016051364365971107,2.961528672363024,81.83193380879962
p9uhs8_1247--p9udt6591,79.6146,0.0,2.201619511594046,81.81621951159404
p19uhs7_1247--p19udt15740,79.0153,0.0,2.7459275595155415,81.76122755951553
p13uhs17_1247--p13udt7027,79.2479,0.0035335689045936395,2.498258313445095,81.74969188234968
p30uhs20_1247--p30udt23065,78.7717,0.0017513134851138354,2.9753739859724364,81.74882529945755
p22uhs5_1247--p22udt8943,79.3253,0.0,2.4092705466024538,81.73457054660246
p31uhs5_1247--p31udt6647,79.75110000000001,0.0,1.9780019150601842,81.7291019150602
p6uhs4_1247--p6udt112,80.41069999999999,0.0,1.31712565084126,81.72782565084125
p23uhs16_1247--p23udt19076,78.9702,0.0,2.7485104177623034,81.71871041776231
p20uhs10_1247--p20udt11698,79.13,0.0,2.571613785496115,81.70161378549611
p20uhs21_1247--p20udt23478,78.6529,0.0,3.0189430912701205,81.67184309127012
p30uhs2_1247--p30udt8073,78.4993,0.0016129032258064516,3.0757505756276684,81.57666347885348
p25uhs2_1247--p25udt6708,78.69630000000001,0.004464285714285714,2.867203398696417,81.56796768441072
p20uhs22_1247--p20udt25681,78.8606,0.0,2.6457686232303557,81.50636862323036
p31uhs0_1247--p31udt6346,79.0774,0.0,2.4274783229329144,81.50487832293291
p13uhs24_1247--p13udt14677,79.1657,0.0,2.3294149208072477,81.49511492080725
p19uhs4_1247--p19udt6996,79.3327,0.0037174721189591076,2.0441197682466914,81.38053724036565
p11uhs7_1247--p11udt8554,79.1366,0.0035211267605633804,2.20857861439436,81.34869974115492
p23uhs5_1247--p23udt9464,79.1905,0.0,2.149849775730784,81.34034977573079
p9uhs22_1247--p9udt23261,79.2189,0.0,2.107932780740609,81.32683278074062
p22uhs13_1247--p22udt15108,78.57509999999999,0.0038314176245210726,2.7374211257535017,81.31635254337802
p12uhs2_1247--p12udt262,78.8937,0.0,2.368419867297503,81.2621198672975
p7uhs0_1247--p7udt459,79.3666,0.0,1.8945628116059177,81.26116281160593
p9uhs7_1247--p9udt14397,79.6334,0.0,1.6217849600277,81.25518496002769
p12uhs6_1247--p12udt2097,78.4991,0.0,2.7428500281325805,81.24195002813258
p14uhs14_1247--p14udt20624,78.41720000000001,0.0017953321364452424,2.808656321099426,81.22765165323587
p17uhs5_1247--p17udt11575,78.90469999999999,0.002564102564102564,2.2805938167528876,81.18785791931698
p23uhs3_1247--p23udt5703,78.7683,0.004866180048661801,2.3971949345398986,81.17036111458856
p11uhs0_1247--p11udt1179,79.102,0.0,2.032234999795571,81.13423499979558
p17uhs7_1247--p17udt10610,78.8353,0.0,2.2961225274663506,81.13142252746636
p16uhs26_1247--p16udt24678,78.2579,0.0,2.847350401547425,81.10525040154744
p13uhs11_1247--p13udt7624,78.9915,0.002564102564102564,2.101650007174823,81.09571410973894
p2uhs6_1247--p2udt9982,78.7701,0.007159904534606206,2.304051124036467,81.08131102857106
p16uhs15_1247--p16udt4031,78.3877,0.003003003003003003,2.680428874443913,81.07113187744692
p20uhs4_1247--p20udt7237,78.4137,0.0014534883720930232,2.6384794645342105,81.05363295290631
p13uhs21_1247--p13udt10176,78.5984,0.004889975550122249,2.443736335894408,81.04702631144454
p20uhs9_1247--p20udt10516,79.7149,0.0,1.2949912841989242,81.00989128419893
p9uhs18_1247--p9udt28684,78.4478,0.0,2.541427332398524,80.98922733239853
p9uhs10_1247--p9udt11873,78.3862,0.0,2.548962256804669,80.93516225680467
p9uhs15_1247--p9udt6205,78.5447,0.0,2.318881194915178,80.86358119491518
p9uhs14_1247--p9udt1286,78.8264,0.0,2.0043534389894075,80.83075343898942
p20uhs13_1247--p20udt12335,78.2466,0.002008032128514056,2.5444747081493073,80.79308274027782
p15uhs16_1247--p15udt3637,78.3591,0.0,2.392958737015811,80.75205873701582
p5uhs18_1247--p5udt27180,78.668,0.0,2.083065407046104,80.75106540704611
p9uhs2_1247--p9udt15197,79.0973,0.0,1.6516456455825383,80.74894564558254
p30uhs0_1247--p30udt4910,77.94,0.0,2.7785805052079833,80.71858050520798
p13uhs1_1247--p13udt1105,78.2736,0.0,2.4158438606168904,80.68944386061689
p13uhs32_1247--p13udt28393,78.262,0.0,2.405689281695081,80.66768928169508
p13uhs26_1247--p13udt28949,78.0289,0.002178649237472767,2.553104364745962,80.58418301398343
p7uhs8_1247--p7udt8250,78.7521,0.0,1.8290017035487183,80.58110170354871
p16uhs1_1247--p16udt1886,78.3238,0.0,2.2460165296178802,80.56981652961788
p15uhs11_1247--p15udt22681,78.0852,0.005494505494505495,2.4478166226685016,80.53851112816301
p5uhs21_1247--p5udt11384,78.6591,0.0,1.8437598160126338,80.50285981601263
p9uhs0_1247--p9udt1692,77.9599,0.0,2.4784924793201615,80.43839247932017
p31uhs4_1247--p31udt12219,77.8442,0.0,2.5721129874126074,80.41631298741261
p30uhs7_1247--p30udt8556,77.0644,0.0,3.3134116337406145,80.37781163374062
p11uhs10_1247--p11udt5975,78.5184,0.003424657534246575,1.847513132816957,80.36933779035121
p15uhs9_1247--p15udt11502,77.793,0.0018726591760299626,2.5721447586896726,80.36701741786571
p30uhs7_1247--p30udt5287,77.6584,0.005089058524173028,2.7013076368036772,80.36479669532785
p30uhs10_1247--p30udt7134,77.7745,0.001834862385321101,2.5841749068353863,80.36050976922071
p6uhs5_1247--p6udt4837,78.8805,0.0,1.4733092241113,80.3538092241113
p5uhs16_1247--p5udt19181,78.0859,0.0,2.2367716611340467,80.32267166113404
p13uhs11_1247--p13udt7952,77.97710000000001,0.0,2.326413458491306,80.30351345849131
p9uhs0_1247--p9udt20385,77.9242,0.0,2.374228018410136,80.29842801841014
p7uhs6_1247--p7udt6476,78.1438,0.0,2.098238517877191,80.24203851787719
p23uhs2_1247--p23udt13722,77.8723,0.002070393374741201,2.364544152188466,80.2389145455632
p2uhs13_1247--p2udt5108,77.6288,0.0,2.589064451042198,80.2178644510422
p13uhs6_1247--p13udt15190,77.8021,0.003105590062111801,2.3762793972059355,80.18148498726804
p15uhs33_1247--p15udt11282,77.78960000000001,0.0,2.388738303593333,80.17833830359334
p5uhs38_1247--p5udt29278,78.2166,0.003134796238244514,1.9278088137123688,80.14754360995062
p26uhs9_1247--p26udt8392,77.4693,0.0,2.6748116911673603,80.14411169116737
p26uhs3_1247--p26udt2848,77.6318,0.0,2.47482633570354,80.10662633570354
p9uhs12_1247--p9udt7824,78.301,0.0,1.7970402602739197,80.09804026027392
p11uhs0_1247--p11udt3223,78.1111,0.0,1.9376481760852555,80.04874817608525
p7uhs1_1247--p7udt7389,78.0187,0.0,2.027906117194569,80.04660611719457
p5uhs14_1247--p5udt8694,77.7782,0.0,2.139839544522439,79.91803954452244
p13uhs11_1247--p13udt7953,77.8154,0.0,2.0820487418478413,79.89744874184784
p20uhs6_1247--p20udt4948,77.429,0.011494252873563218,2.4352013093048526,79.87569556217842
p17uhs12_1247--p17udt1879,77.2399,0.0,2.5823693180567435,79.82226931805675
p20uhs12_1247--p20udt11597,77.0838,0.001984126984126984,2.7316801919758094,79.81746431895994
p13uhs28_1247--p13udt4140,77.3511,0.004032258064516129,2.447401700516657,79.80253395858117
p6uhs1_1247--p6udt6476,77.6845,0.005115089514066497,2.0900447070125288,79.77965979652659
p14uhs15_1247--p14udt850,76.7326,0.0,3.0056373547908297,79.73823735479084
p11uhs3_1247--p11udt9054,77.9438,0.0,1.7729205829837418,79.71672058298374
p15uhs9_1247--p15udt10516,76.9816,0.0,2.69089850044645,79.67249850044645
p8uhs15_1247--p8udt6038,77.1111,0.0,2.5294269334873376,79.64052693348734
p16uhs12_1247--p16udt7288,77.0038,0.0017889087656529517,2.582341346590653,79.5879302553563
p15uhs25_1247--p15udt7857,77.0894,0.0,2.4876989894140134,79.57709898941401
p5uhs2_1247--p5udt18232,77.3763,0.0,2.169154212669298,79.5454542126693
p16uhs13_1247--p16udt6666,77.1505,0.0,2.34681005371184,79.49731005371183
p31uhs6_1247--p31udt2459,77.1137,0.0,2.1768875917133186,79.29058759171332
p20uhs17_1247--p20udt15173,76.8408,0.0014858841010401188,2.3549962216962452,79.19728210579729
p13uhs22_1247--p13udt4505,76.7906,0.0,2.347732840897158,79.13833284089715
p6uhs5_1247--p6udt1810,77.3342,0.0,1.7839898851592995,79.1181898851593
p5uhs9_1247--p5udt13480,76.8246,0.0017574692442882249,2.2763678721148377,79.10272534135912
p5uhs28_1247--p5udt2771,77.0298,0.006711409395973154,2.0498816777668343,79.0863930871628
p20uhs26_1247--p20udt18858,76.5749,0.0,2.4723977309001612,79.04729773090015
p9uhs14_1247--p9udt17599,76.9254,0.004149377593360996,2.092206362538911,79.02175574013228
p30uhs16_1247--p30udt23018,76.3964,0.0,2.5909474578328493,78.98734745783285
p5uhs6_1247--p5udt31528,76.7543,0.0,2.2129264069132755,78.96722640691327
p14uhs5_1247--p14udt20724,76.4851,0.0,2.4645815804215703,78.94968158042157
p32uhs14_1247--p32udt14106,77.2573,0.0017094017094017094,1.6363676778346408,78.89537707954405
p5uhs32_1247--p5udt7365,76.3927,0.005,2.4267532259855207,78.82445322598552
p31uhs5_1247--p31udt4732,76.4456,0.0,2.3459888790998367,78.79158887909983
p5uhs8_1247--p5udt34198,76.57300000000001,0.0,2.1639120133030247,78.73691201330303
p17uhs12_1247--p17udt1863,76.3363,0.0,2.392338949553436,78.72863894955343
p17uhs7_1247--p17udt10573,76.1443,0.0,2.461514387964509,78.60581438796451
p30uhs9_1247--p30udt4821,75.87610000000001,0.004123711340206186,2.7105383944362678,78.59076210577649
p9uhs18_1247--p9udt13902,76.1471,0.0,2.4174990155983394,78.56459901559833
p7uhs5_1247--p7udt764,76.7119,0.0,1.842038572714962,78.55393857271496
p13uhs24_1247--p13udt11893,76.1011,0.0,2.417913523828507,78.5190135238285
p15uhs6_1247--p15udt23169,76.0767,0.0,2.434751793397434,78.51145179339744
p25uhs7_1247--p25udt5735,75.5352,0.0028169014084507044,2.955526824953583,78.49354372636203
p13uhs24_1247--p13udt28487,76.0399,0.003472222222222222,2.3610155884890176,78.40438781071126
p5uhs12_1247--p5udt28968,76.3374,0.0,2.0578824944647915,78.3952824944648
p5uhs14_1247--p5udt8551,76.4456,0.0,1.908830451116329,78.35443045111633
p5uhs26_1247--p5udt34264,76.52,0.0,1.826026017135408,78.3460260171354
p22uhs5_1247--p22udt8710,76.1477,0.0,2.1730520273107023,78.3207520273107
p23uhs8_1247--p23udt5365,76.0157,0.0,2.2950810882283497,78.31078108822834
p31uhs14_1247--p31udt1847,75.87219999999999,0.0,2.416380250233471,78.28858025023347
p12uhs9_1247--p12udt8932,76.0173,0.0,2.266298853448206,78.28359885344821
p12uhs3_1247--p12udt9689,75.6786,0.0,2.604541766824448,78.28314176682446
p17uhs11_1247--p17udt14077,75.7791,0.0,2.47632995135997,78.25542995135997
p20uhs21_1247--p20udt23514,75.4624,0.002976190476190476,2.788555388293572,78.25393157876977
p26uhs2_1247--p26udt3576,76.6897,0.0,1.5609755355756694,78.25067553557567
p1uhs0_1247--p1udt1470,76.2638,0.0,1.9715949345223698,78.23539493452238
p8uhs14_1247--p8udt10343,76.42320000000001,0.0,1.8111887295703233,78.23438872957033
p22uhs13_1247--p22udt15083,75.6983,0.0,2.4997883990219787,78.19808839902198
p23uhs3_1247--p23udt12640,75.7378,0.008385744234800839,2.4508971891898357,78.19708293342462
p30uhs8_1247--p30udt9873,75.4313,0.0,2.7647579181510467,78.19605791815104
p9uhs8_1247--p9udt5145,76.0116,0.0,2.169908949463411,78.1815089494634
p30uhs1_1247--p30udt3213,75.5697,0.0,2.602438801334681,78.17213880133468
p5uhs32_1247--p5udt4614,76.269,0.0,1.885801380352981,78.15480138035299
p8uhs14_1247--p8udt10312,75.7702,0.0,2.3714684713203624,78.14166847132037
p16uhs6_1247--p16udt5064,75.9026,0.0,2.2347718131096084,78.13737181310961
p20uhs14_1247--p20udt16300,75.9303,0.0,2.18692191977357,78.11722191977357
p26uhs13_1247--p26udt12434,75.5908,0.0,2.508398256361827,78.09919825636183
p16uhs12_1247--p16udt7289,75.5009,0.0,2.595352660323251,78.09625266032326
p30uhs18_1247--p30udt17175,75.2113,0.0022271714922048997,2.8733442952180352,78.08687146671024
p13uhs14_1247--p13udt554,75.9615,0.0,2.0822448442521444,78.04374484425215
p16uhs4_1247--p16udt16660,75.5084,0.0,2.5269440121931446,78.03534401219314
p21uhs9_1247--p21udt3235,75.346,0.007772020725388601,2.653283231204461,78.00705525192984
p16uhs4_1247--p16udt16392,75.039,0.0,2.9606842555184727,77.99968425551847
p31uhs9_1247--p31udt10149,75.902,0.0,2.0028083792517655,77.90480837925176
p31uhs10_1247--p31udt11992,75.249,0.001402524544179523,2.637626767843925,77.8880292923881
p30uhs1_1247--p30udt13443,75.1372,0.0,2.6974149897909983,77.834614989791
p5uhs8_1247--p5udt34623,75.3616,0.0,2.459956571614017,77.82155657161401
p15uhs12_1247--p15udt12169,75.2509,0.00425531914893617,2.5133353808123062,77.76849069996125
p5uhs33_1247--p5udt36469,76.02680000000001,0.0,1.7107899556652157,77.73758995566523
p28uhs6_1247--p28udt6743,75.2518,0.002,2.4682778522169406,77.72207785221694
p2uhs14_1247--p2udt7304,75.52250000000001,0.007352941176470588,2.1844803263480483,77.71433326752452
p31uhs5_1247--p31udt6638,75.6402,0.0,2.069710542301676,77.70991054230167
p30uhs17_1247--p30udt19923,75.0125,0.0017301038062283738,2.6814848764864654,77.69571498029269
p20uhs4_1247--p20udt1432,75.0256,0.003179650238473768,2.6495519836288977,77.67833163386737
p3uhs5_1247--p3udt11356,75.4341,0.0,2.1974988419923016,77.6315988419923
p14uhs0_1247--p14udt5693,74.7243,0.0,2.896076625727137,77.62037662572713
p13uhs5_1247--p13udt27246,75.2362,0.004514672686230248,2.371001084333426,77.61171575701965
p30uhs15_1247--p30udt15240,75.2822,0.0,2.3102240193710566,77.59242401937107
p17uhs5_1247--p17udt14286,75.3845,0.0,2.1757748370442456,77.56027483704425
p30uhs17_1247--p30udt19929,74.90180000000001,0.0,2.6545532318961014,77.55635323189611
p28uhs1_1247--p28udt7241,74.993,0.0,2.5044769170051833,77.49747691700517
p19uhs10_1247--p19udt3346,75.2097,0.0,2.163650302817021,77.37335030281702
p20uhs13_1247--p20udt17900,74.97579999999999,0.0041841004184100415,2.3908908388823207,77.37087493930073
p14uhs17_1247--p14udt25778,74.8909,0.0016863406408094434,2.4273989065763817,77.3199852472172
p15uhs23_1247--p15udt14447,74.8752,0.0,2.4198600641127195,77.29506006411273
p20uhs19_1247--p20udt13734,75.0598,0.0,2.2188665850110074,77.27866658501101
p8uhs12_1247--p8udt12059,75.0812,0.00303951367781155,2.0775495447537264,77.16178905843152
p5uhs20_1247--p5udt30044,74.7112,0.002570694087403599,2.39051430834153,77.10428500242895
p14uhs0_1247--p14udt5947,74.23910000000001,0.0015220700152207,2.8443886280754143,77.08501069809066
p26uhs11_1247--p26udt11542,74.50880000000001,0.0,2.5643728376758257,77.07317283767583
p13uhs8_1247--p13udt23718,74.965,0.0,2.014261919651162,76.97926191965117
p16uhs0_1247--p16udt7476,74.2595,0.0,2.6927219091023895,76.95222190910239
p20uhs22_1247--p20udt25713,74.3445,0.0049261083743842365,2.58226156675384,76.93168767512822
p9uhs24_1247--p9udt21955,75.267,0.0,1.6455420161570464,76.91254201615705
p21uhs7_1247--p21udt4397,74.072,0.0016313213703099511,2.8157563416813063,76.88938766305162
p31uhs11_1247--p31udt3604,74.4265,0.0,2.3555231233345286,76.78202312333454
p9uhs18_1247--p9udt28903,74.3461,0.0,2.4019265442739797,76.74802654427398
p7uhs6_1247--p7udt7695,74.6485,0.0,2.0850034608151855,76.73350346081519
p21uhs9_1247--p21udt5836,74.1089,0.002531645569620253,2.5727445139409233,76.68417615951054
p31uhs18_1247--p31udt122,74.2338,0.0,2.4311552634526397,76.66495526345264
p13uhs18_1247--p13udt23375,74.6657,0.0,1.9180617041099903,76.58376170410999
p13uhs20_1247--p13udt1485,74.1052,0.01006036217303823,2.4536871379295646,76.5689475001026
p23uhs5_1247--p23udt2104,74.2056,0.0018248175182481751,2.351024662751759,76.55844948027001
p9uhs6_1247--p9udt17473,74.5913,0.0,1.9499610960103,76.5412610960103
p20uhs9_1247--p20udt5768,74.4417,0.0,2.0875117219366692,76.52921172193666
p19uhs1_1247--p19udt9183,74.39150000000001,0.0,2.13695796860382,76.52845796860383
p18uhs0_1247--p18udt12335,74.4222,0.0,2.082834290269031,76.50503429026904
p19uhs14_1247--p19udt11263,73.69800000000001,0.0,2.7891927288675746,76.48719272886758
p2uhs10_1247--p2udt10072,74.0509,0.0,2.412001929079658,76.46290192907966
p8uhs14_1247--p8udt10359,74.3752,0.0,2.0805517046173203,76.45575170461733
p22uhs2_1247--p22udt3926,74.64580000000001,0.0,1.809460617429902,76.45526061742991
p6uhs0_1247--p6udt626,74.4118,0.0,2.0141680263183517,76.42596802631834
p25uhs7_1247--p25udt5422,73.7491,0.0,2.6644468504592416,76.41354685045924
p9uhs22_1247--p9udt7618,73.9785,0.0,2.4052850385614177,76.38378503856141
p15uhs1_1247--p15udt285,73.7288,0.0,2.63535153935568,76.36415153935569
p6uhs8_1247--p6udt4042,74.3788,0.0,1.9610404249927538,76.33984042499276
p31uhs5_1247--p31udt4793,74.99170000000001,0.0,1.3459725689385869,76.3376725689386
p22uhs1_1247--p22udt9393,74.3238,0.0,1.9716001886852415,76.29540018868525
p6uhs0_1247--p6udt1718,74.6118,0.0,1.6675907480181391,76.27939074801814
p14uhs16_1247--p14udt6641,73.3545,0.0014749262536873156,2.916215903477986,76.27219082973168
p30uhs8_1247--p30udt10862,73.58539999999999,0.0,2.6521835333582575,76.23758353335825
p9uhs3_1247--p9udt19049,74.0103,0.0,2.2179761781822736,76.22827617818227
p20uhs11_1247--p20udt9135,74.08,0.0,2.1474592234617953,76.22745922346179
p11uhs6_1247--p11udt7876,74.3171,0.0,1.8604927660466362,76.17759276604663
p28uhs0_1247--p28udt11160,73.6252,0.005681818181818182,2.5466885535962343,76.17757037177806
p2uhs5_1247--p2udt2387,74.2037,0.0,1.9415461623791344,76.14524616237914
p14uhs3_1247--p14udt8374,73.11070000000001,0.0,2.965069555021584,76.0757695550216
p20uhs21_1247--p20udt23498,73.41329999999999,0.004106776180698152,2.6332245061562336,76.05063128233692
p15uhs23_1247--p15udt14446,73.7067,0.0015698587127158557,2.3037858033942835,76.01205566210699
p9uhs5_1247--p9udt10494,73.8579,0.0,2.1369792035275053,75.9948792035275
p6uhs0_1247--p6udt1019,74.0053,0.0055248618784530384,1.969188061122656,75.98001292300111
p15uhs32_1247--p15udt4429,73.53059999999999,0.0,2.41839943534588,75.94899943534587
p19uhs3_1247--p19udt8529,73.7629,0.0,2.1697246849485183,75.93262468494852
p31uhs4_1247--p31udt12221,73.607,0.0,2.312683117771058,75.91968311777106
p25uhs6_1247--p25udt8738,73.4211,0.005115089514066497,2.456552190736991,75.88276728025104
p26uhs1_1247--p26udt18389,73.3789,0.0014184397163120568,2.464267996005518,75.84458643572184
p16uhs11_1247--p16udt7770,73.1109,0.002785515320334262,2.6828620233489664,75.7965475386693
p5uhs7_1247--p5udt8630,73.4817,0.0,2.2838282431562407,75.76552824315624
p8uhs9_1247--p8udt9905,73.52629999999999,0.0035714285714285713,2.13453594899366,75.66440737756508
p15uhs22_1247--p15udt1540,73.1833,0.0,2.4706123810242455,75.65391238102424
p11uhs6_1247--p11udt6813,73.6579,0.00749063670411985,1.953397702311954,75.61878833901608
p16uhs16_1247--p16udt15564,73.4081,0.0,2.1911433453673785,75.59924334536738
p15uhs0_1247--p15udt24,73.02080000000001,0.0,2.5170536565840407,75.53785365658405
p16uhs3_1247--p16udt991,73.3374,0.0027472527472527475,2.1862704968502027,75.52641774959746
p11uhs5_1247--p11udt7393,73.7368,0.0,1.7822678071808444,75.51906780718085
p32uhs7_1247--p32udt21375,73.0352,0.0,2.4764219789322612,75.51162197893227
p16uhs20_1247--p16udt15841,72.6571,0.0,2.829424478502728,75.48652447850273
p22uhs10_1247--p22udt11295,73.4247,0.0,2.018679849711787,75.44337984971179
p9uhs19_1247--p9udt27864,73.4764,0.0,1.9478244408416852,75.42422444084168
p11uhs1_1247--p11udt7634,73.3281,0.004434589800443459,2.0534038223078555,75.3859384121083
